path	token	line_sha256	occurrence	category	reason
crates/edit_prediction_cli/src/load_project.rs	zed	09ed3f43037f3df5cb55379c0dd2aa2dc1e608f649724b95ef7f0cc3fb3b958a	1	abi	At crates/edit_prediction_cli/src/load_project.rs:148, `zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_cli/src/paths.rs	zed_ep	54fa770b1eb26f42a154e0f0896e48d257c0a4b362bd0275b7117b74b629ff22	1	compatibility	At crates/edit_prediction_cli/src/paths.rs:7, `zed_ep` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/edit_prediction_cli/src/predict.rs	ZED_ZETA_ENVIRONMENT	72b1df6de9cc8681e76634075a1260e43d05b8601d45e7f22feec277978a7271	1	abi	At crates/edit_prediction_cli/src/predict.rs:188, `ZED_ZETA_ENVIRONMENT` is the published task, build, debugger, or process environment symbol `ZED_ZETA_ENVIRONMENT` consumed by existing integrations.
crates/edit_prediction_cli/src/predict.rs	ZED_ZETA_MODEL	2d25e080e96e345ce805b8ea0ddef4e1170ecd20f38b29b1f9234bd68a4a3f10	1	abi	At crates/edit_prediction_cli/src/predict.rs:646, `ZED_ZETA_MODEL` is the published task, build, debugger, or process environment symbol `ZED_ZETA_MODEL` consumed by existing integrations.
crates/edit_prediction_cli/src/predict.rs	ZED_ZETA_MODEL	78b2e4f0bb51be1377d0d296be523b514958236252580d4ea6611bc49fe89125	1	compatibility	At crates/edit_prediction_cli/src/predict.rs:173, `ZED_ZETA_MODEL` is the exact legacy environment/configuration input `ZED_ZETA_MODEL` retained behind Orion-first resolution or an explicit compatibility adapter.
crates/edit_prediction_cli/src/predict.rs	ZED_ZETA_MODEL	f66a53ba8663c020d8d85c5f6e468cf5b935cccdb0e67b9b99c241e2f6a7b461	1	abi	At crates/edit_prediction_cli/src/predict.rs:179, `ZED_ZETA_MODEL` is the published task, build, debugger, or process environment symbol `ZED_ZETA_MODEL` consumed by existing integrations.
crates/edit_prediction_cli/src/pull_examples.rs	ZED_DBT	fd7a1e4e5d3f9914f487cca837e2c9ddd56182a77c180f102bf556151da3d31a	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:598, `ZED_DBT` names a historical source path, branch, record, or migration-era artifact rather than current product output.
crates/edit_prediction_cli/src/pull_examples.rs	ZED_DBT	fd7a1e4e5d3f9914f487cca837e2c9ddd56182a77c180f102bf556151da3d31a	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:692, `ZED_DBT` names a historical source path, branch, record, or migration-era artifact rather than current product output.
crates/edit_prediction_cli/src/pull_examples.rs	ZED_DBT	fd7a1e4e5d3f9914f487cca837e2c9ddd56182a77c180f102bf556151da3d31a	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:783, `ZED_DBT` names a historical source path, branch, record, or migration-era artifact rather than current product output.
crates/edit_prediction_cli/src/pull_examples.rs	ZED_DBT	fd7a1e4e5d3f9914f487cca837e2c9ddd56182a77c180f102bf556151da3d31a	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:862, `ZED_DBT` names a historical source path, branch, record, or migration-era artifact rather than current product output.
crates/edit_prediction_cli/src/pull_examples.rs	ZED_DBT	fd7a1e4e5d3f9914f487cca837e2c9ddd56182a77c180f102bf556151da3d31a	5	historical	At crates/edit_prediction_cli/src/pull_examples.rs:948, `ZED_DBT` names a historical source path, branch, record, or migration-era artifact rather than current product output.
crates/edit_prediction_cli/src/pull_examples.rs	ZED_DBT	fd7a1e4e5d3f9914f487cca837e2c9ddd56182a77c180f102bf556151da3d31a	6	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1038, `ZED_DBT` names a historical source path, branch, record, or migration-era artifact rather than current product output.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	07b64135ad8f8972e978261bd95969ccd8d61b5cbc04851db0acce82160a4ecd	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:642, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	07b64135ad8f8972e978261bd95969ccd8d61b5cbc04851db0acce82160a4ecd	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:732, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	07b64135ad8f8972e978261bd95969ccd8d61b5cbc04851db0acce82160a4ecd	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:902, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	07b64135ad8f8972e978261bd95969ccd8d61b5cbc04851db0acce82160a4ecd	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:981, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	07b64135ad8f8972e978261bd95969ccd8d61b5cbc04851db0acce82160a4ecd	5	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1080, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0a26ca9f27942a2039e2952a9e2c122f7e0ec0eb5639c1358ed05d40190ac21f	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:814, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1153, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1153, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1301, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1301, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	5	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1386, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	6	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1386, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	7	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1519, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	8	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1519, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	9	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1731, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	10	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1731, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	11	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1880, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	0cfe7d8dea8fd6072025585dc7496024407bdb26c966af2ab1d1be901b95b85b	12	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1880, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	2e2df625bc946103f2261fa4bfdd3fb334302c956c046797348d2e24aeac66dc	1	abi	At crates/edit_prediction_cli/src/pull_examples.rs:28, `zed_version` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	38e3f5e82dba5e6aa13f30090d7bd49ca977f61df209bda720bd94f420307dc4	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1168, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	38e3f5e82dba5e6aa13f30090d7bd49ca977f61df209bda720bd94f420307dc4	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1312, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	38e3f5e82dba5e6aa13f30090d7bd49ca977f61df209bda720bd94f420307dc4	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1745, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	38e3f5e82dba5e6aa13f30090d7bd49ca977f61df209bda720bd94f420307dc4	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1892, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	47262e875bf2804efa408427f71bb6b42b97748815b78f3d8dcc7fab415157a4	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:603, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	47262e875bf2804efa408427f71bb6b42b97748815b78f3d8dcc7fab415157a4	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:696, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	47262e875bf2804efa408427f71bb6b42b97748815b78f3d8dcc7fab415157a4	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:786, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	47262e875bf2804efa408427f71bb6b42b97748815b78f3d8dcc7fab415157a4	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:867, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	7878b456abcb57d9f32744d64026c21c438285dc53075225c2edc4ab04d1e9d1	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1198, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	7878b456abcb57d9f32744d64026c21c438285dc53075225c2edc4ab04d1e9d1	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1587, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	7878b456abcb57d9f32744d64026c21c438285dc53075225c2edc4ab04d1e9d1	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1642, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	7878b456abcb57d9f32744d64026c21c438285dc53075225c2edc4ab04d1e9d1	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1777, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	7878b456abcb57d9f32744d64026c21c438285dc53075225c2edc4ab04d1e9d1	5	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1920, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	7878b456abcb57d9f32744d64026c21c438285dc53075225c2edc4ab04d1e9d1	6	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1976, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	818ba04105ba9e78d08d6d89cd4f911e2623079b3716c94bb2c69998ef600b58	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:604, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	818ba04105ba9e78d08d6d89cd4f911e2623079b3716c94bb2c69998ef600b58	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:697, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	818ba04105ba9e78d08d6d89cd4f911e2623079b3716c94bb2c69998ef600b58	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:787, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	818ba04105ba9e78d08d6d89cd4f911e2623079b3716c94bb2c69998ef600b58	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:868, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	a43031d147939c2371e4f2e380a70064d0fb08b148619a50235f3fa378137dd2	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1232, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0c48b811c8c9e4cdebe12df353f388be72126ffe3f178c00b21eacea0897a40	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1603, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0c48b811c8c9e4cdebe12df353f388be72126ffe3f178c00b21eacea0897a40	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1662, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0c48b811c8c9e4cdebe12df353f388be72126ffe3f178c00b21eacea0897a40	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1802, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0c48b811c8c9e4cdebe12df353f388be72126ffe3f178c00b21eacea0897a40	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1945, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0c48b811c8c9e4cdebe12df353f388be72126ffe3f178c00b21eacea0897a40	5	historical	At crates/edit_prediction_cli/src/pull_examples.rs:2020, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:597, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:597, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:691, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:691, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	5	historical	At crates/edit_prediction_cli/src/pull_examples.rs:782, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	6	historical	At crates/edit_prediction_cli/src/pull_examples.rs:782, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	7	historical	At crates/edit_prediction_cli/src/pull_examples.rs:861, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	8	historical	At crates/edit_prediction_cli/src/pull_examples.rs:861, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	9	historical	At crates/edit_prediction_cli/src/pull_examples.rs:947, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	10	historical	At crates/edit_prediction_cli/src/pull_examples.rs:947, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	11	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1037, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	b0f5c01c94c1f0664c7812824844aa43667f7ca98b0f918c140420a7f1565bc9	12	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1037, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	fa17ddd9676787301b8b4bd92ea9cc8a07ff2a39201c548dd4f1234d7f6e264d	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1413, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	fa17ddd9676787301b8b4bd92ea9cc8a07ff2a39201c548dd4f1234d7f6e264d	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:1543, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	fa46484b4599534190fbf8507764bbc29193d6d96506c727c986d2695b4ce2f8	1	historical	At crates/edit_prediction_cli/src/pull_examples.rs:605, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	fa46484b4599534190fbf8507764bbc29193d6d96506c727c986d2695b4ce2f8	2	historical	At crates/edit_prediction_cli/src/pull_examples.rs:698, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	fa46484b4599534190fbf8507764bbc29193d6d96506c727c986d2695b4ce2f8	3	historical	At crates/edit_prediction_cli/src/pull_examples.rs:788, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/pull_examples.rs	zed_version	fa46484b4599534190fbf8507764bbc29193d6d96506c727c986d2695b4ce2f8	4	historical	At crates/edit_prediction_cli/src/pull_examples.rs:869, `zed_version` reads a historical schema or recorded field without emitting it as current product identity.
crates/edit_prediction_cli/src/repair.rs	zed	7a77e095114d0a774f35b437aa2ab30ad615fc5726084e00fa28157dabfcdb70	1	test-fixture	At crates/edit_prediction_cli/src/repair.rs:547, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/edit_prediction_cli/src/repair.rs	zed-industries	7a77e095114d0a774f35b437aa2ab30ad615fc5726084e00fa28157dabfcdb70	1	test-fixture	At crates/edit_prediction_cli/src/repair.rs:547, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/edit_prediction_cli/src/repair.rs	zed_version	9a9d5d353a745f419121f2f30ec7aaf135235897a46141283ccef199d291f19d	1	test-fixture	At crates/edit_prediction_cli/src/repair.rs:586, `zed_version` exercises the retained environment/task-variable contract only in test data.
crates/edit_prediction_cli/src/score.rs	zed	7a77e095114d0a774f35b437aa2ab30ad615fc5726084e00fa28157dabfcdb70	1	test-fixture	At crates/edit_prediction_cli/src/score.rs:875, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/edit_prediction_cli/src/score.rs	zed-industries	7a77e095114d0a774f35b437aa2ab30ad615fc5726084e00fa28157dabfcdb70	1	test-fixture	At crates/edit_prediction_cli/src/score.rs:875, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/edit_prediction_cli/src/score.rs	zed_version	9a9d5d353a745f419121f2f30ec7aaf135235897a46141283ccef199d291f19d	1	test-fixture	At crates/edit_prediction_cli/src/score.rs:910, `zed_version` exercises the retained environment/task-variable contract only in test data.
crates/edit_prediction_cli/src/split_commit.rs	zed	8e9b25728b4df84f52666b59ce1c2fbc346e398456126bcfa47f4acf61e1482e	1	abi	At crates/edit_prediction_cli/src/split_commit.rs:84, `zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_cli/src/split_commit.rs	zed	dbce8015751df91fe7c14869a686bc26c7531791fe0f25a1becaf61e7655c916	1	upstream	At crates/edit_prediction_cli/src/split_commit.rs:86, `zed` names the actual upstream project, organization, or repository URL used for provenance or source synchronization.
crates/edit_prediction_cli/src/split_commit.rs	zed-industries	dbce8015751df91fe7c14869a686bc26c7531791fe0f25a1becaf61e7655c916	1	upstream	At crates/edit_prediction_cli/src/split_commit.rs:86, `zed-industries` names the actual upstream project, organization, or repository URL used for provenance or source synchronization.
crates/edit_prediction_ui/Cargo.toml	zed_actions	cd51caa39c9421e5763adad0824acaf55d8522d3e35f0dcb46ef602c329069b9	1	abi	At crates/edit_prediction_ui/Cargo.toml:49, `zed_actions` is a retained Rust crate/package identifier required by the current workspace and external source integrations.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_actions	4cd394bd217628eadfcb6e36ce25a39c94d6b77f0a2fed5303adcdea382bfedf	1	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:415, `zed_actions` is a retained Rust crate/package identifier required by the current workspace and external source integrations.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_actions	74162caaa5c7a1ffc1bc7f2e5b81aa91d5cf34d56915007a53901a88618d99df	1	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:43, `zed_actions` is a retained Rust crate/package identifier required by the current workspace and external source integrations.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	099416bc5dd899a6f94007794416e1d4968f186711ad0428e4982a2e23db0149	1	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:1251, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	59cc779ad02ba442392ee35f3f5fa1e27058e2ae2edc3a1ec24e35761534eca4	1	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:1229, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	69c3cf87aab1edfe7d50516bc56fbfef8a8023722f6719cef39f72fb90436271	1	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:2, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	a3b706731a1a5b60467ae9071d0151f3e4fd70be745e297a608f469373544014	1	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:1238, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	a3b706731a1a5b60467ae9071d0151f3e4fd70be745e297a608f469373544014	2	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:1262, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	a3b706731a1a5b60467ae9071d0151f3e4fd70be745e297a608f469373544014	3	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:1276, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	a3b706731a1a5b60467ae9071d0151f3e4fd70be745e297a608f469373544014	4	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:1283, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_button.rs	zed_urls	c1266a4c03fc82545afa209b9eb9df992ef2b983a6cadccd848e9bd50d488f6d	1	abi	At crates/edit_prediction_ui/src/edit_prediction_button.rs:1162, `zed_urls` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/edit_prediction_ui/src/edit_prediction_ui.rs	Zed	3c02855fc93218dc18fc936de5f8425302261df7a3ffe8a563b6e06fc6b68da5	1	compatibility	At crates/edit_prediction_ui/src/edit_prediction_ui.rs:75, `Zed` is explicitly marked as a legacy input, alias, cleanup target, or fallback and is not emitted as canonical Orion identity.
crates/edit_prediction_ui/src/edit_prediction_ui.rs	zed_actions	5663fb073191b11c8f9544ea042f96a5a1898c03cabe1c54057d9e3b40f2c171	1	abi	At crates/edit_prediction_ui/src/edit_prediction_ui.rs:92, `zed_actions` is a retained Rust crate/package identifier required by the current workspace and external source integrations.
crates/edit_prediction_ui/src/edit_prediction_ui.rs	zed_actions	a8572ef8b9d25443e68db044f9ece0666767f9cf34ef783dc717728c99d67261	1	abi	At crates/edit_prediction_ui/src/edit_prediction_ui.rs:81, `zed_actions` is a retained Rust crate/package identifier required by the current workspace and external source integrations.
crates/editor/Cargo.toml	zed_actions	cd51caa39c9421e5763adad0824acaf55d8522d3e35f0dcb46ef602c329069b9	1	abi	At crates/editor/Cargo.toml:106, `zed_actions` is a retained Rust crate/package identifier required by the current workspace and external source integrations.
crates/editor/src/completions.rs	Zed	e1b637e1759b55e12589facd883ef8b30f641efa93765e7acfe433ef05270a42	1	abi	At crates/editor/src/completions.rs:215, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/editor/src/display_map/block_map.rs	ZED	c29a53f09c818cc33924dc6231dbe3945e744290c5318c21a74c1ccaf7f07b83	1	test-fixture	At crates/editor/src/display_map/block_map.rs:5027, `ZED` keeps deterministic inherited sample data isolated from production output.
crates/editor/src/display_map/inlay_map.rs	zed	63a12a7b04d7a1f4f0688d981784535ac295510d5a0e50744f32095d25cf35ba	1	test-fixture	At crates/editor/src/display_map/inlay_map.rs:2394, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
